Trace,Exp,Core_0_IPC,Filter
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,spp_MTPS150,0.20539,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,bingo_MTPS150,0.21631,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,mlop_MTPS150,0.20534,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,pythia_MTPS150,0.25321,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,nopref_MTPS300,0.32276,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,spp_MTPS300,0.32756,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,bingo_MTPS300,0.36345,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,mlop_MTPS300,0.33168,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,pythia_MTPS300,0.45247,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,nopref_MTPS600,0.34276,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,spp_MTPS600,0.38022,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,bingo_MTPS600,0.46343,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,mlop_MTPS600,0.39993,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,pythia_MTPS600,0.51359,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,nopref_MTPS1200,0.34731,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,spp_MTPS1200,0.39289,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,bingo_MTPS1200,0.50145,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,mlop_MTPS1200,0.42363,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,pythia_MTPS1200,0.52222,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,nopref_MTPS4800,0.3489,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,spp_MTPS4800,0.39748,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,bingo_MTPS4800,0.51298,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,mlop_MTPS4800,0.43034,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,pythia_MTPS4800,0.52422,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,nopref_MTPS9600,0.34899,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,spp_MTPS9600,0.39763,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,bingo_MTPS9600,0.5132,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,mlop_MTPS9600,0.43066,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,pythia_MTPS9600,0.5244,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,nopref,0.96196,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,spp,1.36111,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,bingo,1.36693,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,mlop,1.37649,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,pythia,1.37638,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,nopref_MTPS150,0.76556,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,spp_MTPS150,0.86671,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,bingo_MTPS150,0.8636,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,mlop_MTPS150,0.86571,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,pythia_MTPS150,0.86541,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,nopref_MTPS300,0.94471,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,spp_MTPS300,1.33403,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,bingo_MTPS300,1.34367,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,mlop_MTPS300,1.36168,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,pythia_MTPS300,1.36441,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,nopref_MTPS600,0.95867,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,spp_MTPS600,1.36006,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,bingo_MTPS600,1.36467,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,mlop_MTPS600,1.37575,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,pythia_MTPS600,1.37617,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,nopref_MTPS1200,0.9616,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,spp_MTPS1200,1.36099,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,bingo_MTPS1200,1.36659,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,mlop_MTPS1200,1.37649,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,pythia_MTPS1200,1.37633,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,nopref_MTPS4800,0.96199,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,spp_MTPS4800,1.36113,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,bingo_MTPS4800,1.36708,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,mlop_MTPS4800,1.37649,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,pythia_MTPS4800,1.37639,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,nopref_MTPS9600,0.96201,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,spp_MTPS9600,1.36113,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,bingo_MTPS9600,1.36714,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,mlop_MTPS9600,1.37649,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,pythia_MTPS9600,1.37639,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,nopref,0.70873,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,spp,0.99087,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,bingo,0.99781,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,mlop,1.00335,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,pythia,1.00435,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,nopref_MTPS150,0.44469,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,spp_MTPS150,0.48511,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,bingo_MTPS150,0.48391,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,mlop_MTPS150,0.48426,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,pythia_MTPS150,0.48523,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,nopref_MTPS300,0.63406,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,spp_MTPS300,0.88637,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,bingo_MTPS300,0.85526,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,mlop_MTPS300,0.88919,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,pythia_MTPS300,0.90121,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,nopref_MTPS600,0.69895,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,spp_MTPS600,0.9871,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,bingo_MTPS600,0.98845,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,mlop_MTPS600,0.9996,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,pythia_MTPS600,1.00209,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,nopref_MTPS1200,0.70689,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,spp_MTPS1200,0.99015,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,bingo_MTPS1200,0.9971,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,mlop_MTPS1200,1.00265,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,pythia_MTPS1200,1.00372,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,nopref_MTPS4800,0.70935,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,spp_MTPS4800,0.99104,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,bingo_MTPS4800,0.99799,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,mlop_MTPS4800,1.00352,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,pythia_MTPS4800,1.00455,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,nopref_MTPS9600,0.70954,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,spp_MTPS9600,0.99108,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,bingo_MTPS9600,0.99805,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,mlop_MTPS9600,1.00355,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,pythia_MTPS9600,1.0046,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,nopref,0.90899,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,spp,1.26983,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,bingo,1.26404,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,mlop,1.27208,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,pythia,1.27202,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,nopref_MTPS150,0.84117,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,spp_MTPS150,0.98708,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,bingo_MTPS150,0.97302,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,mlop_MTPS150,0.97272,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,pythia_MTPS150,0.96827,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,nopref_MTPS300,0.90885,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,spp_MTPS300,1.26942,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,bingo_MTPS300,1.2638,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,mlop_MTPS300,1.27086,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,pythia_MTPS300,1.26941,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,nopref_MTPS600,0.90898,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,spp_MTPS600,1.26992,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,bingo_MTPS600,1.26404,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,mlop_MTPS600,1.27208,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,pythia_MTPS600,1.27202,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,nopref_MTPS1200,0.90899,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,spp_MTPS1200,1.26984,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,bingo_MTPS1200,1.26404,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,mlop_MTPS1200,1.27208,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,pythia_MTPS1200,1.27202,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,nopref_MTPS4800,0.90899,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,spp_MTPS4800,1.26983,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,bingo_MTPS4800,1.26404,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,mlop_MTPS4800,1.27208,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,pythia_MTPS4800,1.27202,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,nopref_MTPS9600,0.90899,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,spp_MTPS9600,1.26983,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,bingo_MTPS9600,1.26404,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,mlop_MTPS9600,1.27208,1
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_500M.length_250M,pythia_MTPS9600,1.27202,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,nopref,0.6306,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,spp,0.80081,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,bingo,0.77778,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,mlop,0.78588,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,pythia,0.80816,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,nopref_MTPS150,0.37026,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,spp_MTPS150,0.32553,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,bingo_MTPS150,0.17336,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,mlop_MTPS150,0.14158,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,pythia_MTPS150,0.34688,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,nopref_MTPS300,0.52185,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,spp_MTPS300,0.5457,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,bingo_MTPS300,0.32275,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,mlop_MTPS300,0.27471,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,pythia_MTPS300,0.57891,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,nopref_MTPS600,0.59124,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,spp_MTPS600,0.71646,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,bingo_MTPS600,0.51956,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,mlop_MTPS600,0.48489,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,pythia_MTPS600,0.73124,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,nopref_MTPS1200,0.6216,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,spp_MTPS1200,0.78192,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,bingo_MTPS1200,0.69643,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,mlop_MTPS1200,0.69629,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,pythia_MTPS1200,0.79084,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,nopref_MTPS4800,0.63214,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,spp_MTPS4800,0.80568,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,bingo_MTPS4800,0.79997,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,mlop_MTPS4800,0.80876,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,pythia_MTPS4800,0.81176,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,nopref_MTPS9600,0.63225,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,spp_MTPS9600,0.80639,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,bingo_MTPS9600,0.80214,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,mlop_MTPS9600,0.81131,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,pythia_MTPS9600,0.81204,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,nopref,0.78019,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,spp,0.9632,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,bingo,0.95934,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,mlop,0.96757,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,pythia,0.96753,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,nopref_MTPS150,0.66536,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,spp_MTPS150,0.74611,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,bingo_MTPS150,0.75576,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,mlop_MTPS150,0.75804,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,pythia_MTPS150,0.75837,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,nopref_MTPS300,0.76338,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,spp_MTPS300,0.93647,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,bingo_MTPS300,0.94489,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,mlop_MTPS300,0.95552,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,pythia_MTPS300,0.94817,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,nopref_MTPS600,0.77552,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,spp_MTPS600,0.9628,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,bingo_MTPS600,0.95824,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,mlop_MTPS600,0.967,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,pythia_MTPS600,0.96711,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,nopref_MTPS1200,0.77922,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,spp_MTPS1200,0.96319,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,bingo_MTPS1200,0.95927,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,mlop_MTPS1200,0.96752,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,pythia_MTPS1200,0.9675,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,nopref_MTPS4800,0.78074,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,spp_MTPS4800,0.9632,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,bingo_MTPS4800,0.95935,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,mlop_MTPS4800,0.96761,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,pythia_MTPS4800,0.96754,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,nopref_MTPS9600,0.78092,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,spp_MTPS9600,0.9632,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,bingo_MTPS9600,0.95936,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,mlop_MTPS9600,0.9676,1
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_2500M.length_250M,pythia_MTPS9600,0.96754,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,nopref,0.18722,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,spp,0.19325,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,bingo,0.18447,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,mlop,0.18092,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,pythia,0.20095,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,nopref_MTPS150,0.10433,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,spp_MTPS150,0.08582,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,bingo_MTPS150,0.03098,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,mlop_MTPS150,0.04518,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,pythia_MTPS150,0.07765,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,nopref_MTPS300,0.14577,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,spp_MTPS300,0.13307,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,bingo_MTPS300,0.05971,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,mlop_MTPS300,0.08347,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,pythia_MTPS300,0.13148,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,nopref_MTPS600,0.17281,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,spp_MTPS600,0.17041,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,bingo_MTPS600,0.10572,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,mlop_MTPS600,0.13182,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,pythia_MTPS600,0.17336,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,nopref_MTPS1200,0.18373,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,spp_MTPS1200,0.1882,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,bingo_MTPS1200,0.1583,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,mlop_MTPS1200,0.16976,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,pythia_MTPS1200,0.19565,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,nopref_MTPS4800,0.18849,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,spp_MTPS4800,0.1951,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,bingo_MTPS4800,0.19104,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,mlop_MTPS4800,0.18352,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,pythia_MTPS4800,0.2022,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,nopref_MTPS9600,0.18874,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,spp_MTPS9600,0.19552,1
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,bingo_MTPS9600,0.19174,1
